No. ,Unnamed: 0.1,Unnamed: 0,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_zip_code_prefix,seller_city,seller_state
119,119,119,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.51956544,-47.39112301,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
120,120,120,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.48173894,-47.40003259,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
121,121,121,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.49435129,-47.38394987,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
122,122,122,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.50969197,-47.39080994,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
123,123,123,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.48173894,-47.40003259,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
124,124,124,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.48860169,-47.40223825,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
125,125,125,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.51583782,-47.39613098,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
126,126,126,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.50207012,-47.40424107,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
127,127,127,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.50281046,-47.40266088,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
128,128,128,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.50508959,-47.39365521,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
129,129,129,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.49990471,-47.40206001,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
130,130,130,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.51801167,-47.39766906,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
131,131,131,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.49019972,-47.40258209,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
132,132,132,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.51248062,-47.39106609,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
133,133,133,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.480823,-47.39399325,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
134,134,134,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.480823,-47.39399325,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
135,135,135,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.50567791,-47.38988976,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
136,136,136,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.5178608,-47.39685953,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
137,137,137,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.51609029,-47.39798235,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
138,138,138,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.50619036,-47.39474687,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
139,139,139,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.48643324,-47.39555694,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
140,140,140,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.47577143,-47.39672308,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
141,141,141,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.47834272,-47.39308873,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
142,142,142,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.48395959,-47.40332425,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
143,143,143,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.48395959,-47.40332425,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
144,144,144,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.4872551,-47.40592452,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
145,145,145,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.51045863,-47.39955309,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
146,146,146,06b8999e2fba1a1fbc88172c00ba8bc7,861eff4711a542e4b93843c6dd7febb0,14409,franca,SP,14409,-20.5002526,-47.40036722,franca,SP,00e7ee1b050b8499577073aeb2a297a1,delivered,5/16/2017 15:05,5/16/2017 15:22,5/23/2017 10:47,5/25/2017 10:35,6/5/2017 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,5/22/2017 15:22,124.99,21.88,1,credit_card,2,146.87,88b8b52d46df026a9d1ad2136a59b30b,4,,,5/26/2017 0:00,5/30/2017 22:34,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
147,147,147,97ee81fede5757f1ab031e83d1a59f56,452fab1c62b178922fc011b0eb89c1b9,47800,barreiras,BA,47800,-12.14703055,-44.99609164,barreiras,BA,a4866dfc455353f48014a2b9a86608a2,delivered,1/11/2018 16:47,1/11/2018 16:55,1/26/2018 13:27,2/14/2018 13:09,3/1/2018 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,1/25/2018 16:55,126.99,43.26,1,boleto,1,340.5,e7b977345ddac9a94389b44959e9d929,4,,,2/15/2018 0:00,3/15/2018 18:15,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
148,148,148,97ee81fede5757f1ab031e83d1a59f56,452fab1c62b178922fc011b0eb89c1b9,47800,barreiras,BA,47800,-12.14703055,-44.99609164,barreiras,BA,a4866dfc455353f48014a2b9a86608a2,delivered,1/11/2018 16:47,1/11/2018 16:55,1/26/2018 13:27,2/14/2018 13:09,3/1/2018 0:00,2,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,1/25/2018 16:55,126.99,43.26,1,boleto,1,340.5,e7b977345ddac9a94389b44959e9d929,4,,,2/15/2018 0:00,3/15/2018 18:15,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
149,149,149,97ee81fede5757f1ab031e83d1a59f56,452fab1c62b178922fc011b0eb89c1b9,47800,barreiras,BA,47800,-12.14751147,-44.99522171,barreiras,BA,a4866dfc455353f48014a2b9a86608a2,delivered,1/11/2018 16:47,1/11/2018 16:55,1/26/2018 13:27,2/14/2018 13:09,3/1/2018 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,1/25/2018 16:55,126.99,43.26,1,boleto,1,340.5,e7b977345ddac9a94389b44959e9d929,4,,,2/15/2018 0:00,3/15/2018 18:15,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
150,150,150,97ee81fede5757f1ab031e83d1a59f56,452fab1c62b178922fc011b0eb89c1b9,47800,barreiras,BA,47800,-12.14751147,-44.99522171,barreiras,BA,a4866dfc455353f48014a2b9a86608a2,delivered,1/11/2018 16:47,1/11/2018 16:55,1/26/2018 13:27,2/14/2018 13:09,3/1/2018 0:00,2,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,1/25/2018 16:55,126.99,43.26,1,boleto,1,340.5,e7b977345ddac9a94389b44959e9d929,4,,,2/15/2018 0:00,3/15/2018 18:15,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
151,151,151,97ee81fede5757f1ab031e83d1a59f56,452fab1c62b178922fc011b0eb89c1b9,47800,barreiras,BA,47800,-12.1443075,-44.9945775,barreiras,BA,a4866dfc455353f48014a2b9a86608a2,delivered,1/11/2018 16:47,1/11/2018 16:55,1/26/2018 13:27,2/14/2018 13:09,3/1/2018 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,1/25/2018 16:55,126.99,43.26,1,boleto,1,340.5,e7b977345ddac9a94389b44959e9d929,4,,,2/15/2018 0:00,3/15/2018 18:15,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
152,152,152,97ee81fede5757f1ab031e83d1a59f56,452fab1c62b178922fc011b0eb89c1b9,47800,barreiras,BA,47800,-12.1443075,-44.9945775,barreiras,BA,a4866dfc455353f48014a2b9a86608a2,delivered,1/11/2018 16:47,1/11/2018 16:55,1/26/2018 13:27,2/14/2018 13:09,3/1/2018 0:00,2,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,1/25/2018 16:55,126.99,43.26,1,boleto,1,340.5,e7b977345ddac9a94389b44959e9d929,4,,,2/15/2018 0:00,3/15/2018 18:15,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
153,153,153,97ee81fede5757f1ab031e83d1a59f56,452fab1c62b178922fc011b0eb89c1b9,47800,barreiras,BA,47800,-12.14703055,-44.99609164,barreiras,BA,a4866dfc455353f48014a2b9a86608a2,delivered,1/11/2018 16:47,1/11/2018 16:55,1/26/2018 13:27,2/14/2018 13:09,3/1/2018 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,1/25/2018 16:55,126.99,43.26,1,boleto,1,340.5,e7b977345ddac9a94389b44959e9d929,4,,,2/15/2018 0:00,3/15/2018 18:15,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
154,154,154,97ee81fede5757f1ab031e83d1a59f56,452fab1c62b178922fc011b0eb89c1b9,47800,barreiras,BA,47800,-12.14703055,-44.99609164,barreiras,BA,a4866dfc455353f48014a2b9a86608a2,delivered,1/11/2018 16:47,1/11/2018 16:55,1/26/2018 13:27,2/14/2018 13:09,3/1/2018 0:00,2,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,1/25/2018 16:55,126.99,43.26,1,boleto,1,340.5,e7b977345ddac9a94389b44959e9d929,4,,,2/15/2018 0:00,3/15/2018 18:15,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
155,155,155,97ee81fede5757f1ab031e83d1a59f56,452fab1c62b178922fc011b0eb89c1b9,47800,barreiras,BA,47800,-12.13796792,-44.96895508,barreiras,BA,a4866dfc455353f48014a2b9a86608a2,delivered,1/11/2018 16:47,1/11/2018 16:55,1/26/2018 13:27,2/14/2018 13:09,3/1/2018 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,1/25/2018 16:55,126.99,43.26,1,boleto,1,340.5,e7b977345ddac9a94389b44959e9d929,4,,,2/15/2018 0:00,3/15/2018 18:15,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
156,156,156,97ee81fede5757f1ab031e83d1a59f56,452fab1c62b178922fc011b0eb89c1b9,47800,barreiras,BA,47800,-12.13796792,-44.96895508,barreiras,BA,a4866dfc455353f48014a2b9a86608a2,delivered,1/11/2018 16:47,1/11/2018 16:55,1/26/2018 13:27,2/14/2018 13:09,3/1/2018 0:00,2,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,1/25/2018 16:55,126.99,43.26,1,boleto,1,340.5,e7b977345ddac9a94389b44959e9d929,4,,,2/15/2018 0:00,3/15/2018 18:15,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
157,157,157,97ee81fede5757f1ab031e83d1a59f56,452fab1c62b178922fc011b0eb89c1b9,47800,barreiras,BA,47800,-12.14098647,-44.96574681,barreiras,BA,a4866dfc455353f48014a2b9a86608a2,delivered,1/11/2018 16:47,1/11/2018 16:55,1/26/2018 13:27,2/14/2018 13:09,3/1/2018 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,1/25/2018 16:55,126.99,43.26,1,boleto,1,340.5,e7b977345ddac9a94389b44959e9d929,4,,,2/15/2018 0:00,3/15/2018 18:15,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
158,158,158,97ee81fede5757f1ab031e83d1a59f56,452fab1c62b178922fc011b0eb89c1b9,47800,barreiras,BA,47800,-12.14098647,-44.96574681,barreiras,BA,a4866dfc455353f48014a2b9a86608a2,delivered,1/11/2018 16:47,1/11/2018 16:55,1/26/2018 13:27,2/14/2018 13:09,3/1/2018 0:00,2,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,1/25/2018 16:55,126.99,43.26,1,boleto,1,340.5,e7b977345ddac9a94389b44959e9d929,4,,,2/15/2018 0:00,3/15/2018 18:15,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
159,159,159,97ee81fede5757f1ab031e83d1a59f56,452fab1c62b178922fc011b0eb89c1b9,47800,barreiras,BA,47800,-12.14703055,-44.99609164,barreiras,BA,a4866dfc455353f48014a2b9a86608a2,delivered,1/11/2018 16:47,1/11/2018 16:55,1/26/2018 13:27,2/14/2018 13:09,3/1/2018 0:00,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,1/25/2018 16:55,126.99,43.26,1,boleto,1,340.5,e7b977345ddac9a94389b44959e9d929,4,,,2/15/2018 0:00,3/15/2018 18:15,moveis_escritorio,41,1141,1,8683,54,64,31,8577,itaquaquecetuba,SP
